stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
43.00596,0,1906,-81.169634,,,,,Wavell & Dundas St FS 1 SB - #1906,0,2421,
42.99618,0,1907,-81.18115,,,,,Wavell & Edmonton St EB - #1907,0,2422,
42.996438,0,1908,-81.180556,,,,,Wavell & Edmonton St WB - #1908,0,2423,
42.992032,0,2208,-81.191809,,,,,Brydges & Graydon St WB - #2208,0,2424,
42.991842,0,1290,-81.26563,,,,,Oxford & Fernely Ave. WB - #1290,0,900,
42.993259,0,1911,-81.190115,,,,,Wavell & Kiwanis Park Dr WB - #1911,0,2426,
42.997589,0,1912,-81.176181,,,,,Wavell & Merlin Cr FS EB - #1912,0,2427,
42.981597,0,2240,-81.237487,,,,,Horton & Colborne St EB - #2240,0,1848,
42.959545,0,2016,-81.261148,,,,,Wharncliffe & Base Line Rd SB - #2016,0,169,
42.957944,0,180,-81.276488,,,,,Base Line & Beachwood WB - #180,0,164,
42.963473,0,647,-81.273514,,,,,Emery & Phyllis  St EB - #647,0,165,
42.951921,0,487,-81.302897,,,,,Cranbrook & Commissioners NB - #487,0,161,
42.95305,0,474,-81.296777,,,,,Commissioners & Nottinghill Rd.FS EB - #474,0,162,
43.021463,0,2082,-81.254986,,,,,Windermere & Doon Dr NS 1 WB - #2082,0,2518,
43.017334,0,2085,-81.269007,,,,,Windermere & Tallwood EB - #2085,0,2519,
43.020432,0,2304,-81.258271,,,,,Windermere & Doon Dr FS 1 EB - #2304,0,2515,
43.020433,0,2080,-81.258534,,,,,Windermere & Doon Dr NS 2 WB - #2080,0,2516,
43.021409,0,2081,-81.254996,,,,,Windermere & Doon Dr FS 2 EB - #2081,0,2517,
43.009705,0,2071,-81.245297,,,,,William & Regent St SB - #2071,0,2510,
43.02298,0,2078,-81.249576,,,,,Windermere & Adelaide NS 2 EB - #2078,0,2511,
43.022906,0,2077,-81.250098,,,,,Windermere & Adelaide FS 1 WB - #2077,0,2512,
43.022076,0,2076,-81.252742,,,,,Windermere & Adelaide NS 1 EB - #2076,0,2513,
42.941877,0,1681,-81.242985,,,,,Southdale & Jalna Blvd FS EB - #1681,0,1090,
42.942115,0,1673,-81.24042,,,,,Southdale & Dulaney Dr. EB - #1673,0,1091,
43.033142,0,2447,-81.222247,,,,,Highbury & Rembrandt Valley SB - #2447,0,1816,
43.028693,0,2235,-81.220077,,,,,Highbury & Townsend Dr SB - #2235,0,1817,
43.035601,0,903,-81.223379,,,,,Highbury & Edgevalley Road SB - #903,0,1810,
43.02419,0,906,-81.217828,,,,,Highbury & Fuller St SB - #906,0,1811,
43.0218,0,912,-81.21664,,,,,Highbury & Hillcrest Ave SB - #912,0,1812,
43.039184,0,914,-81.225139,,,,,Highbury & Killarney Rd SB - #914,0,1813,
42.961578,0,930,-81.236142,,,,,High & Baseline Rd NB - #930,0,1818,
42.963971,0,931,-81.236823,,,,,High & Chester St NB - #931,0,1819,
42.945932,0,1697,-81.197587,,,,,Southdale & Pond Mills Road EB - #1697,0,1107,
42.934543,0,297,-81.222187,,,,,Bradley & Wellington Rd FS EB - #297,0,1099,
42.985855,0,615,-81.242283,,,,,Dundas & Waterloo St WB - #615,0,1609,
42.985819,0,614,-81.241849,,,,,Dundas & Waterloo St FS EB - #614,0,1608,
43.00389,0,1123,-81.308979,,,,,Limberlost & Fairfax Crt SB - #1123,0,1979,
43.003497,0,1122,-81.308926,,,,,Limberlost & Fairfax Ct NB - #1122,0,1978,
43.001256,0,603,-81.188536,,,,,Dundas & Saul St WB - #603,0,1601,
43.000664,0,602,-81.190041,,,,,Dundas & Saskatoon EB - #602,0,1600,
43.008122,0,606,-81.163976,,,,,Dundas & Speight Blvd NS WB - #606,0,1603,
43.007731,0,605,-81.164719,,,,,Dundas & Speight Blvd EB - #605,0,1602,
42.983046,0,611,-81.252526,,,,,Dundas & Talbot St FS WB - #611,0,1605,
43.007614,0,607,-81.165815,,,,,Dundas & Speight Blvd FS WB - #607,0,1604,
43.001338,0,613,-81.187674,,,,,Dundas & Vancouver EB - #613,0,1607,
43.002352,0,612,-81.184676,,,,,Dundas & Third St WB - #612,0,1606,
43.016058,0,2084,-81.273063,,,,,Windermere & Richmond St WB - #2084,0,809,
43.017966,0,1523,-81.275139,,,,,Richmond & Wyndham Gate SB - #1523,0,808,
43.023201,0,1485,-81.28093,,,,,Richmond & Jacksway Cres SB - #1485,0,803,
43.029285,0,700,-81.273907,,,,,Fanshawe & Jennifer Rd 2 WB - #700,0,800,
43.019685,0,1518,-81.278143,,,,,Richmond & Western Rd FS 1 SB - #1518,0,806,
43.018984,0,1519,-81.276938,,,,,Richmond & Western Rd FS 2 SB - #1519,0,805,
43.021409,0,1508,-81.279995,,,,,Richmond & Shavian Blvd SB - #1508,0,804,
43.011805,0,2307,-81.243115,,,,,Adelaide & Huron St SB - #2307,0,2846,
42.935958,0,2203,-81.21024,,,,,Bradley & Adelaide NS 2 EB - #2203,0,1102,
42.985155,0,,-81.288054,,,,,Proudfoot & Oxford - #,0,2844,
42.991425,0,2690,-81.232891,,,,,Adelaide & Dufferin - #2690,0,2845,
43.014321,0,2187,-81.321366,,,,,Aldersbrook Gt & Aldersbrook Rd NB - #2187,0,2842,
43.014303,0,2188,-81.321415,,,,,Aldersbrook Gt & Aldersbrook Rd SB - #2188,0,2843,
42.932331,0,2243,-81.24271,,,,,Jalna & Conway Dr.N Leg NB - #2243,0,2840,
42.996427,0,2267,-81.153485,,,,,Railton & Daybreak Dr SB - #2267,0,2841,
42.977934,0,856,-81.195434,,,,,Hamilton & Giles St WB - #856,0,1774,
42.977431,0,859,-81.191874,,,,,Hamilton & Hale St WB - #859,0,1777,
42.97548,0,858,-81.178124,,,,,Hamilton & Gore Rd EB - #858,0,1776,
42.980285,0,852,-81.211777,,,,,Hamilton & Egerton St WB - #852,0,1770,
42.977873,0,855,-81.195945,,,,,Hamilton & Giles St EB - #855,0,1773,
42.979726,0,854,-81.208234,,,,,Hamilton & Elm St WB - #854,0,1772,
42.981723,0,863,-81.226416,,,,,Hamilton & Little Grey St WB - #863,0,1779,
42.974289,0,20,-81.225234,,,,,Adelaide & Ada NB - #20,0,608,
42.980363,0,38,-81.227992,,,,,Adelaide & Hill St SB - #38,0,1158,
42.958331,0,276,-81.332375,,,,,Boler & Commissioners NS NB - #276,0,1155,
42.938285,0,1250,-81.209233,,,,,Osgoode & Adelaide St. NS EB - #1250,0,1154,
43.011313,0,400,-81.179156,,,,,Clarke & Culver SB - #400,0,1156,
43.011824,0,1772,-81.190053,,,,,Third & Oxford FS 1 SB - #1772,0,1151,
42.997734,0,414,-81.172518,,,,,Clarke & Royal Cr - N Leg NB - #414,0,1153,
42.996122,0,412,-81.171725,,,,,Clarke & Royal Cr - S Leg NB - #412,0,1152,
43.00455,0,550,-81.176374,,,,,Dundas & Clarke Rd EB - #550,0,1551,
42.984406,0,549,-81.247067,,,,,Dundas & Clarence St WB - #549,0,1550,
43.004671,0,551,-81.176482,,,,,Dundas & Clarke Rd WB - #551,0,1553,
42.986632,0,553,-81.239501,,,,,Dundas & Colborne St WB - #553,0,1555,
42.986356,0,552,-81.239964,,,,,Dundas & Colborne St EB - #552,0,1554,
43.004954,0,555,-81.174887,,,,,Dundas & Eastwood NS EB - #555,0,1557,
42.993689,0,554,-81.214982,,,,,Dundas & Dorinda St WB - #554,0,1556,
43.005433,0,557,-81.173168,,,,,Dundas & Eastwood FS EB - #557,0,1559,
43.005664,0,556,-81.172855,,,,,Dundas & Eastwood WB - #556,0,1558,
42.982041,0,846,-81.228328,,,,,Hamilton & Adelaide St WB - #846,0,57,
42.977777,0,861,-81.194291,,,,,Hamilton & Highbury Ave WB - #861,0,56,
42.977498,0,860,-81.193215,,,,,Hamilton & Highbury Ave EB - #860,0,51,
42.981991,0,845,-81.228831,,,,,Hamilton & Adelaide St EB - #845,0,50,
42.979208,0,785,-81.169434,,,,,Gore & Firestone Blvd WB - #785,0,53,
42.973015,0,878,-81.168216,,,,,Hamilton & River Run Terrace EB - #878,0,52,
42.983016,0,1812,-81.187912,,,,,Tweedsmuir & Ellesworth WB - #1812,0,55,
42.978142,0,909,-81.19467,,,,,Highbury & Hamilton Rd NB - #909,0,200,
42.960272,0,331,-81.253127,,,,,Cathcart & Baseline NB - #331,0,1397,
43.007857,0,330,-81.161588,,,,,Carlyle & Tiffany Dr NB - #330,0,1396,
43.005159,0,329,-81.16109,,,,,Carlyle & Speight Cr - South Leg NB - #329,0,1395,
43.006153,0,328,-81.161129,,,,,Carlyle & Speight Cr - North Leg NB - #328,0,1394,
43.003383,0,327,-81.1596,,,,,Carlyle & Caprice Cr NS NB - #327,0,1392,
42.972115,0,326,-81.244794,,,,,Carfrae & Woodland Pl SB - #326,0,1391,
42.971887,0,325,-81.244635,,,,,Carfrae & Grand Ave NB - #325,0,1390,
42.926019,0,2610,-81.278341,,,,,Wonderland & Wharncliffe FS 2 NB - #2610,0,3813,
43.012396,0,2615,-81.331691,,,,,Fanshawe & Dalmagarry WB - #2615,0,3816,
43.012144,0,2614,-81.331911,,,,,Fanshawe & Dalmagarry EB - #2614,0,3817,
42.933423,0,2611,-81.160603,,,,,Cheese Factory & Global SB - #2611,0,3815,
42.933104,0,2612,-81.167782,,,,,Commerce & Global NB - #2612,0,3818,
42.935706,0,2613,-81.16844,,,,,Commerce & Max Brose NB - #2613,0,3819,
42.982623,0,1086,-81.248685,,,,,King & Richmond EB - #1086,0,655_merged_921652,
42.988158,0,2388,-81.314946,,,,,Beaverbrook & Wild Rose WB - #2388,0,3475,
42.982955,0,1570,-81.26652,,,,,Riverside & Cavendish Cres. EB - #1570,0,2183,
42.982751,0,1569,-81.271188,,,,,Riverside & Britannia Ave WB - #1569,0,2182,
42.977418,0,1568,-81.286814,,,,,Riverside & Braemar Cres WB - #1568,0,2181,
42.977428,0,1567,-81.286644,,,,,Riverside & Braemar Cres E Leg EB - #1567,0,2180,
43.011146,0,40,-81.24272,,,,,Adelaide & Huron St SB - #40,0,229,
43.034328,0,32,-81.254625,,,,,Adelaide & Fanshawe Pk Rd SB - #32,0,228,
43.00647,0,24,-81.240181,,,,,Adelaide & Cheapside St NB - #24,0,227,
42.989214,0,27,-81.231686,,,,,Adelaide & Dundas St NB - #27,0,225,
42.968564,0,82,-81.222737,,,,,Adelaide & Thompson Rd NB - #82,0,223,
42.955404,0,2264,-81.198939,,,,,Pond Mills & Deveron Cres S Leg NB - #2264,0,222,
42.977825,0,970,-81.251008,,,,,Horton & Ridout St EB - #970,0,221,
42.959332,0,2194,-81.259828,,,,,Base Line & Wharncliffe Rd EB - #2194,0,220,
42.998691,0,1609,-81.169127,,,,,Royal & Castle Dr EB - #1609,0,2213,
42.983031,0,1607,-81.269268,,,,,Riverside & Woodward Ave WB - #1607,0,2212,
42.982944,0,1606,-81.268758,,,,,Riverside & Woodward Ave EB - #1606,0,2211,
42.982815,0,1603,-81.259629,,,,,Riverside & Wilson Ave WB - #1603,0,2210,
42.998722,0,1610,-81.169297,,,,,Royal & Castle Dr WB - #1610,0,2214,
43.020779,0,1618,-81.203558,,,,,Sandford & Beckworth Ave  NB - #1618,0,2219,
42.999937,0,1617,-81.222027,,,,,Salisbury & Quebec St EB - #1617,0,2218,
42.981865,0,2118,-81.29174,,,,,Wonderland & Oxford St FS SB - #2118,0,151,
42.986076,0,1959,-81.245798,,,,,Wellington & Queens Ave NB - #1959,0,2439,
42.963094,0,2133,-81.293081,,,,,Wonderland & Springbank Dr SB - #2133,0,152,
42.940606,0,1706,-81.258723,,,,,Southdale & Wharncliffe Rd NS EB - #1706,0,155,
42.947484,0,1999,-81.292059,,,,,Westmount Mall Stop 3 - #1999,0,154,
42.963571,0,648,-81.272846,,,,,Emery & Phyllis  St WB - #648,0,157,
42.932154,0,2062,-81.22323,,,,,White Oaks Mall Stop #3 - #2062,0,156,
42.99567,0,1918,-81.183263,,,,,Wavell & Winnipeg Blvd WB - #1918,0,2433,
42.995389,0,1917,-81.18397,,,,,Wavell & Winnipeg Blvd EB - #1917,0,2432,
42.994928,0,1916,-81.185574,,,,,Wavell & Vancouver St. EB - #1916,0,2431,
42.994743,0,1915,-81.186617,,,,,Wavell & Saskatoon St WB - #1915,0,2430,
42.98049,0,1947,-81.242866,,,,,Wellington & Horton St FS NB - #1947,0,2437,
42.987394,0,1936,-81.246459,,,,,Wellington & Dufferin St NB - #1936,0,2436,
42.948492,0,2428,-81.227842,,,,,Wellington & Creston FS 2 NB - #2428,0,2435,
42.951127,0,2067,-81.234432,,,,,Wilkins & Chiddington Gate SB - #2067,0,2509,
42.950843,0,2066,-81.234488,,,,,Wilkins & Chiddington Gate NB - #2066,0,2508,
42.932409,0,2733,-81.223496,,,,,White Oaks Mall Stop #4 - #2733,0,2507,
42.982171,0,2057,-81.26279,,,,,Wharncliffe & Wyatt St SB - #2057,0,2506,
42.944526,0,2056,-81.257707,,,,,Wharncliffe & Westdale Ave SB - #2056,0,2505,
42.96766,0,2055,-81.261717,,,,,Wharncliffe & Tecumseh Ave SB - #2055,0,2504,
42.967274,0,2054,-81.261544,,,,,Wharncliffe & Tecumseh Ave NB - #2054,0,2503,
42.994169,0,2052,-81.265968,,,,,Wharncliffe & Saunby St NB - #2052,0,2501,
42.979557,0,2051,-81.262542,,,,,Wharncliffe & The Ridgeway SB - #2051,0,2500,
43.032086,0,891,-81.268232,,,,,Hastings & Donnybrook Rd NB - #891,0,1807,
43.037031,0,890,-81.270715,,,,,Hastings & Chambers Ave SB - #890,0,1806,
43.037134,0,889,-81.270738,,,,,Hastings & Chambers Ave NB - #889,0,1805,
42.987393,0,2575,-81.311797,,,,,Beaverbrook & Oakcrossing W Leg WB - #2575,0,3781,
42.942997,0,2577,-81.295103,,,,,Farnham & Farnham Grove SB - #2577,0,3787,
42.97947,0,885,-81.207224,,,,,Hamilton & Tennyson St EB - #885,0,1800,
42.943113,0,2578,-81.287228,,,,,McMaster & Wonderland - #2578,0,3788,
43.034144,0,2233,-81.269371,,,,,Hastings & Virginia Rd SB - #2233,0,1809,
43.034071,0,892,-81.269268,,,,,Hastings & Virginia Rd NB - #892,0,1808,
43.02174,0,520,-81.265561,,,,,Doon & Caithness Ct EB - #520,0,1524,
42.967366,0,1087,-81.210686,,,,,King Edward & Scenic Dr NB - #1087,0,1948,
42.967282,0,1088,-81.210728,,,,,King Edward & Scenic Dr SB - #1088,0,1949,
43.022039,0,521,-81.259615,,,,,Doon & Muskoka Cres NB - #521,0,1525,
42.964385,0,1079,-81.20833,,,,,King Edward & Chippendale Cr N Leg - #1079,0,1942,
42.967729,0,2334,-81.212464,,,,,King Edward & Dieppe St. SB - #2334,0,1943,
42.967584,0,2333,-81.212023,,,,,King Edward & Dieppe St. NB - #2333,0,1940,
42.964116,0,1078,-81.208154,,,,,King Edward & Chippendale Cr S Leg - #1078,0,1941,
42.977778,0,1084,-81.294035,,,,,Kingsway & Oakridge Dr EB - #1084,0,1946,
42.977689,0,1085,-81.294624,,,,,Kingsway & Oakridge WB - #1085,0,1947,
42.963123,0,1082,-81.207767,,,,,King Edward & Eagle Drive SB - #1082,0,1944,
42.966097,0,1083,-81.209213,,,,,King Edward & Echo Pl SB - #1083,0,1945,
42.992941,0,1493,-81.251948,,,,,Richmond & Mill St SB - #1493,0,818,
42.99159,0,1484,-81.25119,,,,,Richmond & Hyman St SB - #1484,0,819,
43.007727,0,1820,-81.26561,,,,,UWO-University Dr & Sunset Dr EB - #1820,0,810,
43.008211,0,1459,-81.260527,,,,,Richmond & Broughdale Ave SB - #1459,0,811,
43.007167,0,1482,-81.259424,,,,,Richmond & Huron St SB - #1482,0,812,
43.00587,0,1507,-81.258632,,,,,Richmond & Regent St SB - #1507,0,813,
43.003846,0,1515,-81.257557,,,,,Richmond & Victoria St SB - #1515,0,814,
42.999325,0,1477,-81.255246,,,,,Richmond & Grosvenor St SB - #1477,0,815,
42.997724,0,1487,-81.254361,,,,,Richmond & St. James St SB - #1487,0,816,
43.022231,0,519,-81.263841,,,,,Doon & Angus Rd EB - #519,0,1523,
42.946947,0,629,-81.231417,,,,,Eden & Verulam St EB - #629,0,1621,
42.984883,0,,-81.245441,,,,,Dundas & Wellington - #,0,2856,
42.95806,0,466,-81.326845,,,,,Commissioners & Lynden Cr EB - #466,0,1490,
42.958091,0,468,-81.326569,,,,,Commissioners & Lynden Cr 2 WB - #468,0,1492,
42.956894,0,469,-81.261913,,,,,Commissioners & McGregor WB - #469,0,1493,
42.963507,0,2215,-81.18508,,,,,Commissioners & Meadowlilly Rd EB - #2215,0,1494,
42.963598,0,2216,-81.186234,,,,,Commissioners & Meadowlilly Rd WB - #2216,0,1495,
42.95727,0,470,-81.324072,,,,,Commissioners & Nashua Ave EB - #470,0,1496,
42.956628,0,471,-81.322018,,,,,Commissioners & North EB - #471,0,1497,
42.956876,0,472,-81.322416,,,,,Commissioners & North St. WB - #472,0,1498,
42.952527,0,473,-81.299502,,,,,Commissioners & Nottinghill Rd NS EB - #473,0,1499,
42.970163,0,634,-81.257901,,,,,Edward & Elmwood SB - #634,0,1626,
43.005616,0,754,-81.308209,,,,,Gainsborough & Limberlost Rd EB - #754,0,1700,
43.006182,0,755,-81.307312,,,,,Gainsborough & Limberlost Rd WB - #755,0,1701,
43.006225,0,756,-81.306097,,,,,Gainsborough & Wonderland Rd EB - #756,0,1702,
43.006698,0,757,-81.304967,,,,,Gainsborough & Wonderland Rd FS 1 WB - #757,0,1703,
43.005918,0,2343,-81.307592,,,,,Gainsborough & Wonderland Rd FS 2 WB - #2343,0,1704,
42.967875,0,2272,-81.280991,,,,,Ridgewood & Kernohan Pkwy WB - #2272,0,1706,
42.966547,0,762,-81.283639,,,,,Gardenwood & Ridgewood Cr W Leg EB - #762,0,1707,
42.967144,0,763,-81.282587,,,,,Gardenwood & Ridgewood Cr W Leg 2 WB - #763,0,1708,
42.965989,0,764,-81.28491,,,,,Gardenwood & Ridgewood Cr W Leg 4 WB - #764,0,1709,
42.995466,0,,-81.298931,,,,,Sarnia & Wonderland - #,0,427,
43.035213,0,2352,-81.26481,,,,,Phillbrook & Billybrook Cres (W Leg - #2352,0,1128,
43.01492,0,1378,-81.274939,,,,,UWO-Perth Dr & Windermere Rd NB - #1378,0,1120,
43.014975,0,1379,-81.275094,,,,,UWO-Perth Dr & Windermere Rd SB - #1379,0,1121,
42.987043,0,2106,-81.294428,,,,,Wonderland & Farrah Rd NS 1 SB - #2106,0,1123,
42.962572,0,2198,-81.28437,,,,,Berkshire & Gardenwood FS SB - #2198,0,1125,
43.042753,0,1808,-81.245913,,,,,Trossacks & Grenfell Dr NB - #1808,0,1126,
43.025666,0,1141,-81.281723,,,,,Masonville Mall & Stop #2 - #1141,0,149_merged_921647,
42.941369,0,1680,-81.251878,,,,,Southdale & Homeview WB - #1680,0,1018,
42.940992,0,1709,-81.255824,,,,,Southdale & Wharncliffe Rd NS WB - #1709,0,1019,
42.94239,0,1693,-81.239148,,,,,Southdale & Nixon Ave FS 2 WB - #1693,0,1014,
42.942263,0,1674,-81.240731,,,,,Southdale & Dulaney Dr. WB - #1674,0,1015,
42.941979,0,1675,-81.244486,,,,,Southdale & Dundalk Dr 1. WB - #1675,0,1016,
42.941779,0,1676,-81.246883,,,,,Southdale & Dundalk Dr 2. WB - #1676,0,1017,
42.942679,0,1204,-81.227602,,,,,Montgomery & Southdale Road NB - #1204,0,1010,
42.943186,0,1701,-81.230062,,,,,Southdale & Verulam St WB - #1701,0,1011,
42.942993,0,1678,-81.232317,,,,,Southdale & Easy St WB - #1678,0,1012,
42.942523,0,1692,-81.237558,,,,,Southdale & Nixon Ave FS 1 WB - #1692,0,1013,
43.007774,0,125,-81.319768,,,,,Aldersbrook & Gablewood S Leg SB - #125,0,1234,
43.003132,0,126,-81.315752,,,,,Aldersbrook & Gainsborough NB - #126,0,1235,
43.003719,0,127,-81.316164,,,,,Aldersbrook & Gainsborough SB - #127,0,1236,
43.006761,0,128,-81.318598,,,,,Aldersbrook & Hawthorne NB - #128,0,1237,
42.994024,0,121,-81.311112,,,,,Aldersbrook & Brandy Lane NB - #121,0,1230,
42.999184,0,122,-81.315359,,,,,Aldersbrook & Brunswick NB - #122,0,1231,
42.999267,0,123,-81.31545,,,,,Aldersbrook & Brunswick SB - #123,0,1232,
43.007907,0,124,-81.319789,,,,,Aldersbrook & Gablewood NB - #124,0,1233,
43.006554,0,129,-81.318479,,,,,Aldersbrook & Hawthorne SB - #129,0,1238,
42.994294,0,130,-81.312784,,,,,Aldersbrook & Lawson NB - #130,0,1239,
42.958416,0,2605,-81.27099,,,,,Baseline & Cotswold Gate WB - #2605,0,3809,
43.018166,0,2601,-81.22686,,,,,Briarhill & Melsandra FS 2 SB - #2601,0,3805,
42.934185,0,2597,-81.229978,,,,,Bradley & Jalna NS E Leg EB - #2597,0,3804,
43.01016,0,2600,-81.18933,,,,,Third & Oxford FS 2 SB - #2600,0,3801,
42.936613,0,2596,-81.280747,,,,,Wonderland & Power Centre Driveway - #2596,0,3800,
43.002839,0,2599,-81.295755,,,,,Lawson & Longbow WB - #2599,0,3803,
42.925966,0,2598,-81.228609,,,,,Jalna & Archer FS SW Leg SB - #2598,0,3802,
42.955138,0,1411,-81.198965,,,,,Pond Mills & Deveron Cres S Leg SB - #1411,0,994,
42.949311,0,1414,-81.195525,,,,,Pond Mills & Millers Rd  SB - #1414,0,997,
42.984173,0,1363,-81.29128,,,,,Oxford & Wonderland Rd EB - #1363,0,238,
42.967775,0,84,-81.222568,,,,,Adelaide & Thompson Rd FS 1 SB - #84,0,234,
42.961968,0,514,-81.1952,,,,,Deveron & Commissioners Rd SB - #514,0,235,
42.95237,0,318,-81.339405,,,,,Byron Baseline & Griffith EB - #318,0,237,
43.005866,0,25,-81.240088,,,,,Adelaide & Cheapside St SB - #25,0,230,
42.990215,0,73,-81.232309,,,,,Adelaide & Queens Ave SB - #73,0,231,
42.988343,0,28,-81.231467,,,,,Adelaide & Dundas St SB - #28,0,232,
42.979733,0,897,-81.195733,,,,,Highbury & Calvin St SB - #897,0,990,
42.957486,0,1401,-81.199719,,,,,Pond Mills & Banbury Rd SB - #1401,0,993,
42.948943,0,1628,-81.234219,,,,,Sandringham & Wilkins St. WB - #1628,0,2228,
42.994976,0,1645,-81.300882,,,,,Sarnia & Thistledown Way WB - #1645,0,2229,
42.948212,0,1626,-81.231745,,,,,Sandringham & Verulam WB - #1626,0,2226,
42.948826,0,1627,-81.234216,,,,,Sandringham & Wilkins St. SB - #1627,0,2227,
43.023417,0,1624,-81.204959,,,,,Sandford & Huron St NS SB - #1624,0,2224,
42.9482,0,1625,-81.23162,,,,,Sandringham & Verulam St. EB - #1625,0,2225,
43.016776,0,2229,-81.201699,,,,,Fanshawe College Blvd & Cheapside SB - #2229,0,2222,
43.015489,0,2231,-81.198462,,,,,Fanshawe College Blvd & Fleming Dr SB - #2231,0,2223,
43.021116,0,1619,-81.203822,,,,,Sandford & Beckworth Ave  SB - #1619,0,2220,
43.026168,0,1620,-81.2047,,,,,Sandford & Bentley Dr SB - #1620,0,2221,
43.01807,0,1093,-81.244059,,,,,Kipps & Adelaide St EB - #1093,0,1,
42.98418,0,2115,-81.292694,,,,,Wonderland & Oxford St FS NB - #2115,0,146,
42.962777,0,2195,-81.288488,,,,,Berkshire & Berkshire Place NB - #2195,0,144,
42.964403,0,2132,-81.293102,,,,,Wonderland & Springbank Dr NB - #2132,0,145,
42.940725,0,1707,-81.259235,,,,,Southdale & Wharncliffe Rd FS WB - #1707,0,142,
42.947407,0,1998,-81.292334,,,,,Westmount Mall Stop 2 - #1998,0,143,
42.983354,0,610,-81.251419,,,,,Dundas & Talbot St NS WB - #610,0,140,
42.93137,0,2060,-81.222855,,,,,White Oaks Mall Stop #1 - #2060,0,141,
42.945718,0,1684,-81.200797,,,,,Southdale & Koru Crt WB - #1684,0,999,
43.008818,0,510,-81.26958,,,,,UWO-Perth Dr & Middlesex Dr NB - #510,0,148,
42.945995,0,1698,-81.196964,,,,,Southdale & Pond Mills Road WB - #1698,0,998,
42.97274,0,1412,-81.209805,,,,,Pond Mills & Thompson St  NB - #1412,0,2089,
42.970378,0,1399,-81.204489,,,,,Pond Mills & Ailsa Pl SB - #1399,0,2082,
42.956785,0,1400,-81.199411,,,,,Pond Mills & Banbury Rd NB - #1400,0,2083,
42.995535,0,1393,-81.274696,,,,,Platts Lane & Trott Dr NB - #1393,0,2080,
42.995009,0,1394,-81.274594,,,,,Platts Lane & Trott Dr SB - #1394,0,2081,
42.967599,0,1408,-81.202236,,,,,Pond Mills & Cleveland Ave SB - #1408,0,2086,
42.962133,0,1409,-81.200663,,,,,Pond Mills & Commissioners Rd NB - #1409,0,2087,
42.963757,0,1406,-81.201037,,,,,Pond Mills & Burlinton Gate NB - #1406,0,2084,
42.96746,0,1407,-81.202057,,,,,Pond Mills & Cleveland Ave NB - #1407,0,2085,
43.001489,0,2148,-81.291671,,,,,Wychwood & Leyton Cres FS 2 NB - #2148,0,2538,
43.001191,0,2149,-81.291636,,,,,Wychwood & Leyton Cres SB - #2149,0,2539,
42.988327,0,2141,-81.270649,,,,,Woodward & Cambridge St SB - #2141,0,2532,
42.986836,0,2142,-81.269791,,,,,Woodward & Edinburgh St NB - #2142,0,2533,
42.988255,0,2140,-81.270527,,,,,Woodward & Cambridge St NB - #2140,0,2531,
42.984812,0,2145,-81.269559,,,,,Woodward & Tozer Ave NB - #2145,0,2536,
42.984804,0,2146,-81.269627,,,,,Woodward & Tozer Ave SB - #2146,0,2537,
42.986627,0,2143,-81.269737,,,,,Woodward & Edinburgh St SB - #2143,0,2534,
42.983507,0,2144,-81.269484,,,,,Woodward & Riverside Dr NB - #2144,0,2535,
42.950456,0,947,-81.255103,,,,,Highview & Rossmore Place NB - #947,0,1832,
42.950352,0,948,-81.255194,,,,,Highview & Rossmore Pl SB - #948,0,1833,
42.952747,0,945,-81.255522,,,,,Highview & Rossmore Crt NB - #945,0,1830,
42.952859,0,946,-81.255598,,,,,Highview & Rossmore Crt SB - #946,0,1831,
42.954023,0,950,-81.256969,,,,,Highview & Wharncliffe Rd NS 1 WB - #950,0,1836,
42.953793,0,949,-81.259268,,,,,Highview & Wharncliffe Rd FS 1 EB - #949,0,1834,
42.953949,0,2236,-81.257261,,,,,Highview & Wharncliffe Rd FS 2 EB - #2236,0,1835,
42.945862,0,2589,-81.26784,,,,,Notre Dame & Belmont NS NB - #2589,0,3795,
42.942767,0,2590,-81.266955,,,,,Notre Dame & Norton FS NB - #2590,0,3794,
42.925043,0,2595,-81.275786,,,,,Wharncliffe & Wonderland NS SB - #2595,0,3797,
42.948463,0,2592,-81.270496,,,,,Notre Dame & Viscount NS NB - #2592,0,3796,
42.941215,0,2594,-81.257979,,,,,Wharncliffe & Southdale NS SB - #2594,0,3791,
42.940969,0,2591,-81.266574,,,,,Notre Dame & Southdale FS NB - #2591,0,3793,
42.937396,0,2593,-81.261016,,,,,Wharncliffe & Legendary FS SB - #2593,0,3792,
42.961246,0,1533,-81.243171,,,,,Ridout & Baseline Rd SB - #1533,0,2154,
42.973116,0,1534,-81.249146,,,,,Ridout & Bruce St NB - #1534,0,2155,
42.962403,0,1562,-81.323363,,,,,Riverside & St. Anthony Rd EB - #1562,0,939,
42.963274,0,1536,-81.244155,,,,,Ridout & Chester St NB - #1536,0,2157,
42.968301,0,1529,-81.276151,,,,,Ridgewood & Greenwood Ave WB - #1529,0,2150,
42.96781,0,2320,-81.280973,,,,,Ridgewood & Kernohan Parkway EB - #2320,0,2151,
42.967407,0,1531,-81.246257,,,,,Ridout & Baker St NB - #1531,0,2152,
42.960517,0,1532,-81.242718,,,,,Ridout & Baseline Rd NB - #1532,0,2153,
